PATH,MULTI-RESULT,image,FOLD,YY1,YY2
image_3/3_149.jpg,3,3_149,6.0,79.0,96.0
image_3/3_72.jpg,3,3_72,9.0,90.0,120.0
image_3/3_94.jpg,3,3_94,1.0,92.0,114.0
image_3/3_46.jpg,3,3_46,9.0,89.0,114.0
image_3/3_74.jpg,3,3_74,5.0,85.0,112.0
image_3/3_108.jpg,3,3_108,8.0,82.0,114.0
image_3/3_65.jpg,3,3_65,1.0,92.0,114.0
image_3/3_30.jpg,3,3_30,1.0,87.0,117.0
image_3/3_63.jpg,3,3_63,6.0,84.0,106.0
image_3/3_18.jpg,3,3_18,0.0,84.0,115.0
image_3/3_135.jpg,3,3_135,0.0,100.0,117.0
image_3/3_93.jpg,3,3_93,3.0,90.0,112.0
image_3/3_29.jpg,3,3_29,1.0,96.0,115.0
image_3/3_38.jpg,3,3_38,5.0,90.0,114.0
image_3/3_96.jpg,3,3_96,8.0,96.0,120.0
image_3/3_47.jpg,3,3_47,1.0,90.0,110.0
image_3/3_104.jpg,3,3_104,9.0,89.0,118.0
image_3/3_100.jpg,3,3_100,7.0,93.0,114.0
image_3/3_48.jpg,3,3_48,3.0,98.0,120.0
image_3/3_154.jpg,3,3_154,7.0,79.0,98.0
image_3/3_54.jpg,3,3_54,7.0,85.0,107.0
image_3/3_16.jpg,3,3_16,5.0,76.0,107.0
image_3/3_24.jpg,3,3_24,6.0,89.0,112.0
image_3/3_105.jpg,3,3_105,0.0,95.0,117.0
image_3/3_75.jpg,3,3_75,8.0,90.0,114.0
image_3/3_102.jpg,3,3_102,0.0,95.0,115.0
image_3/3_131.jpg,3,3_131,6.0,81.0,109.0
image_3/3_22.jpg,3,3_22,2.0,78.0,107.0
image_3/3_124.jpg,3,3_124,0.0,85.0,112.0
image_3/3_157.jpg,3,3_157,4.0,87.0,109.0
image_3/3_53.jpg,3,3_53,0.0,92.0,115.0
image_3/3_97.jpg,3,3_97,8.0,90.0,115.0
image_3/3_73.jpg,3,3_73,9.0,89.0,110.0
image_3/3_118.jpg,3,3_118,0.0,70.0,90.0
image_3/3_166.jpg,3,3_166,3.0,73.0,100.0
image_3/3_147.jpg,3,3_147,8.0,95.0,114.0
image_3/3_55.jpg,3,3_55,4.0,98.0,115.0
image_3/3_103.jpg,3,3_103,9.0,92.0,115.0
image_3/3_82.jpg,3,3_82,7.0,90.0,109.0
image_3/3_122.jpg,3,3_122,7.0,82.0,103.0
image_3/3_13.jpg,3,3_13,1.0,92.0,112.0
image_3/3_141.jpg,3,3_141,5.0,96.0,112.0
image_3/3_159.jpg,3,3_159,8.0,78.0,104.0
image_3/3_50.jpg,3,3_50,1.0,92.0,112.0
image_3/3_134.jpg,3,3_134,2.0,98.0,123.0
image_3/3_98.jpg,3,3_98,4.0,90.0,114.0
image_3/3_3.jpg,3,3_3,3.0,79.0,103.0
image_3/3_81.jpg,3,3_81,3.0,95.0,117.0
image_3/3_51.jpg,3,3_51,5.0,93.0,118.0
image_3/3_45.jpg,3,3_45,8.0,92.0,117.0
image_3/3_146.jpg,3,3_146,8.0,96.0,118.0
image_3/3_83.jpg,3,3_83,4.0,85.0,114.0
image_3/3_80.jpg,3,3_80,3.0,90.0,114.0
image_3/3_32.jpg,3,3_32,5.0,90.0,114.0
image_3/3_61.jpg,3,3_61,4.0,92.0,117.0
image_3/3_40.jpg,3,3_40,4.0,79.0,114.0
image_3/3_140.jpg,3,3_140,2.0,89.0,112.0
image_3/3_129.jpg,3,3_129,9.0,79.0,114.0
image_3/3_87.jpg,3,3_87,5.0,95.0,112.0
image_3/3_92.jpg,3,3_92,7.0,92.0,115.0
image_3/3_41.jpg,3,3_41,1.0,93.0,114.0
image_3/3_137.jpg,3,3_137,7.0,93.0,118.0
image_3/3_60.jpg,3,3_60,4.0,90.0,118.0
image_3/3_125.jpg,3,3_125,6.0,78.0,109.0
image_3/3_84.jpg,3,3_84,4.0,93.0,117.0
image_3/3_86.jpg,3,3_86,5.0,87.0,106.0
image_3/3_85.jpg,3,3_85,7.0,81.0,107.0
image_3/3_101.jpg,3,3_101,3.0,92.0,115.0
image_3/3_152.jpg,3,3_152,7.0,79.0,95.0
image_3/3_136.jpg,3,3_136,1.0,82.0,110.0
image_3/3_165.jpg,3,3_165,0.0,84.0,117.0
image_3/3_161.jpg,3,3_161,4.0,85.0,110.0
image_3/3_67.jpg,3,3_67,7.0,82.0,109.0
image_3/3_155.jpg,3,3_155,3.0,79.0,100.0
image_3/3_162.jpg,3,3_162,9.0,78.0,112.0
image_3/3_68.jpg,3,3_68,9.0,87.0,114.0
image_3/3_95.jpg,3,3_95,6.0,87.0,112.0
image_3/3_10.jpg,3,3_10,8.0,73.0,107.0
image_3/3_91.jpg,3,3_91,2.0,92.0,114.0
image_3/3_8.jpg,3,3_8,2.0,87.0,110.0
image_3/3_139.jpg,3,3_139,6.0,100.0,121.0
image_3/3_142.jpg,3,3_142,9.0,100.0,118.0
image_3/3_56.jpg,3,3_56,6.0,93.0,112.0
image_3/3_119.jpg,3,3_119,2.0,70.0,93.0
image_3/3_62.jpg,3,3_62,0.0,87.0,112.0
image_3/3_20.jpg,3,3_20,3.0,90.0,115.0
image_3/3_144.jpg,3,3_144,4.0,98.0,123.0
image_3/3_64.jpg,3,3_64,7.0,93.0,114.0
image_3/3_26.jpg,3,3_26,1.0,85.0,98.0
image_3/3_89.jpg,3,3_89,6.0,87.0,110.0
image_3/3_33.jpg,3,3_33,4.0,95.0,112.0
image_3/3_35.jpg,3,3_35,7.0,93.0,117.0
image_3/3_77.jpg,3,3_77,1.0,92.0,115.0
image_3/3_145.jpg,3,3_145,5.0,95.0,114.0
image_3/3_117.jpg,3,3_117,4.0,70.0,100.0
image_3/3_2.jpg,3,3_2,3.0,89.0,114.0
image_3/3_12.jpg,3,3_12,9.0,71.0,121.0
image_3/3_143.jpg,3,3_143,0.0,87.0,115.0
image_3/3_160.jpg,3,3_160,8.0,75.0,98.0
image_3/3_167.jpg,3,3_167,0.0,84.0,101.0
image_3/3_58.jpg,3,3_58,3.0,84.0,106.0
image_3/3_57.jpg,3,3_57,3.0,90.0,110.0
image_3/3_59.jpg,3,3_59,2.0,90.0,115.0
image_3/3_106.jpg,3,3_106,9.0,90.0,114.0
image_3/3_121.jpg,3,3_121,3.0,76.0,93.0
image_3/3_27.jpg,3,3_27,1.0,85.0,104.0
image_3/3_11.jpg,3,3_11,9.0,90.0,117.0
image_3/3_42.jpg,3,3_42,7.0,89.0,112.0
image_3/3_133.jpg,3,3_133,7.0,95.0,125.0
image_3/3_150.jpg,3,3_150,2.0,76.0,103.0
image_3/3_44.jpg,3,3_44,8.0,89.0,106.0
image_3/3_52.jpg,3,3_52,0.0,81.0,109.0
image_3/3_71.jpg,3,3_71,8.0,87.0,114.0
image_3/3_36.jpg,3,3_36,4.0,81.0,109.0
image_3/3_132.jpg,3,3_132,2.0,92.0,115.0
image_3/3_23.jpg,3,3_23,0.0,92.0,112.0
image_3/3_5.jpg,3,3_5,7.0,87.0,106.0
image_3/3_66.jpg,3,3_66,6.0,87.0,112.0
image_3/3_14.jpg,3,3_14,8.0,93.0,118.0
image_3/3_7.jpg,3,3_7,0.0,93.0,118.0
image_3/3_151.jpg,3,3_151,5.0,78.0,100.0
image_3/3_0.jpg,3,3_0,3.0,81.0,107.0
image_3/3_49.jpg,3,3_49,8.0,95.0,120.0
image_3/3_37.jpg,3,3_37,2.0,90.0,107.0
image_3/3_148.jpg,3,3_148,6.0,82.0,112.0
image_3/3_153.jpg,3,3_153,5.0,76.0,100.0
image_3/3_158.jpg,3,3_158,5.0,85.0,107.0
image_3/3_156.jpg,3,3_156,2.0,84.0,114.0
image_3/3_90.jpg,3,3_90,4.0,76.0,109.0
image_3/3_1.jpg,3,3_1,8.0,92.0,117.0
image_3/3_78.jpg,3,3_78,2.0,93.0,114.0
image_3/3_69.jpg,3,3_69,0.0,89.0,110.0
image_3/3_9.jpg,3,3_9,2.0,89.0,112.0
image_3/3_79.jpg,3,3_79,5.0,96.0,121.0
image_3/3_110.jpg,3,3_110,1.0,73.0,95.0
image_3/3_88.jpg,3,3_88,5.0,79.0,107.0
image_3/3_34.jpg,3,3_34,1.0,90.0,112.0
image_3/3_123.jpg,3,3_123,3.0,85.0,123.0
image_3/3_76.jpg,3,3_76,6.0,90.0,114.0
image_3/3_107.jpg,3,3_107,2.0,93.0,112.0
image_3/3_39.jpg,3,3_39,6.0,92.0,114.0
image_3/3_31.jpg,3,3_31,6.0,82.0,110.0
image_3/3_126.jpg,3,3_126,9.0,98.0,121.0
image_3/3_21.jpg,3,3_21,9.0,90.0,115.0
image_3/3_43.jpg,3,3_43,5.0,95.0,110.0
image_3/3_19.jpg,3,3_19,6.0,89.0,112.0
image_3/3_17.jpg,3,3_17,9.0,92.0,109.0
image_5/5_36.jpg,5,5_36,2.0,67.0,90.0
image_5/5_25.jpg,5,5_25,6.0,68.0,89.0
image_5/5_49.jpg,5,5_49,1.0,70.0,89.0
image_5/5_5.jpg,5,5_5,5.0,68.0,89.0
image_5/5_47.jpg,5,5_47,6.0,68.0,89.0
image_5/5_38.jpg,5,5_38,2.0,65.0,85.0
image_5/5_59.jpg,5,5_59,1.0,67.0,89.0
image_5/5_34.jpg,5,5_34,2.0,70.0,92.0
image_5/5_12.jpg,5,5_12,4.0,68.0,90.0
image_5/5_69.jpg,5,5_69,7.0,68.0,90.0
image_5/5_45.jpg,5,5_45,6.0,68.0,89.0
image_5/5_68.jpg,5,5_68,3.0,67.0,85.0
image_5/5_14.jpg,5,5_14,2.0,64.0,85.0
image_5/5_67.jpg,5,5_67,1.0,64.0,89.0
image_5/5_32.jpg,5,5_32,7.0,67.0,85.0
image_5/5_61.jpg,5,5_61,9.0,70.0,92.0
image_5/5_55.jpg,5,5_55,0.0,73.0,95.0
image_5/5_0.jpg,5,5_0,9.0,67.0,92.0
image_5/5_51.jpg,5,5_51,8.0,65.0,87.0
image_5/5_46.jpg,5,5_46,3.0,71.0,93.0
image_5/5_44.jpg,5,5_44,8.0,67.0,84.0
image_5/5_21.jpg,5,5_21,2.0,71.0,95.0
image_5/5_64.jpg,5,5_64,5.0,68.0,92.0
image_5/5_42.jpg,5,5_42,3.0,64.0,87.0
image_5/5_11.jpg,5,5_11,6.0,62.0,87.0
image_5/5_35.jpg,5,5_35,4.0,71.0,93.0
image_5/5_23.jpg,5,5_23,4.0,67.0,82.0
image_5/5_24.jpg,5,5_24,4.0,67.0,89.0
image_5/5_15.jpg,5,5_15,5.0,67.0,93.0
image_5/5_29.jpg,5,5_29,1.0,68.0,90.0
image_5/5_50.jpg,5,5_50,3.0,68.0,90.0
image_5/5_52.jpg,5,5_52,2.0,68.0,85.0
image_5/5_10.jpg,5,5_10,0.0,70.0,87.0
image_5/5_37.jpg,5,5_37,6.0,68.0,89.0
image_5/5_16.jpg,5,5_16,7.0,67.0,85.0
image_5/5_33.jpg,5,5_33,5.0,75.0,95.0
image_5/5_62.jpg,5,5_62,8.0,75.0,90.0
image_5/5_19.jpg,5,5_19,4.0,64.0,89.0
image_5/5_63.jpg,5,5_63,9.0,73.0,92.0
image_5/5_54.jpg,5,5_54,4.0,70.0,95.0
image_5/5_41.jpg,5,5_41,8.0,67.0,85.0
image_5/5_30.jpg,5,5_30,5.0,68.0,93.0
image_5/5_4.jpg,5,5_4,0.0,70.0,84.0
image_5/5_26.jpg,5,5_26,7.0,70.0,89.0
image_5/5_20.jpg,5,5_20,9.0,65.0,85.0
image_5/5_6.jpg,5,5_6,6.0,65.0,84.0
image_5/5_43.jpg,5,5_43,8.0,64.0,84.0
image_5/5_57.jpg,5,5_57,9.0,68.0,87.0
image_5/5_60.jpg,5,5_60,1.0,70.0,87.0
image_5/5_7.jpg,5,5_7,5.0,67.0,90.0
image_5/5_48.jpg,5,5_48,3.0,67.0,87.0
image_5/5_2.jpg,5,5_2,0.0,64.0,89.0
image_5/5_22.jpg,5,5_22,6.0,68.0,93.0
image_5/5_1.jpg,5,5_1,9.0,67.0,79.0
image_5/5_27.jpg,5,5_27,1.0,65.0,82.0
image_5/5_65.jpg,5,5_65,7.0,64.0,92.0
image_5/5_28.jpg,5,5_28,8.0,64.0,82.0
image_5/5_17.jpg,5,5_17,1.0,64.0,85.0
image_5/5_40.jpg,5,5_40,4.0,67.0,87.0
image_5/5_56.jpg,5,5_56,2.0,70.0,84.0
image_5/5_39.jpg,5,5_39,7.0,64.0,92.0
image_5/5_13.jpg,5,5_13,7.0,71.0,89.0
image_5/5_58.jpg,5,5_58,0.0,65.0,95.0
image_5/5_66.jpg,5,5_66,0.0,67.0,92.0
image_5/5_53.jpg,5,5_53,3.0,65.0,89.0
image_5/5_9.jpg,5,5_9,5.0,70.0,89.0
image_5/5_8.jpg,5,5_8,3.0,71.0,87.0
image_2/2_385.jpg,2,2_385,0.0,56.0,85.0
image_2/2_149.jpg,2,2_149,1.0,60.0,82.0
image_2/2_296.jpg,2,2_296,5.0,59.0,89.0
image_2/2_75.jpg,2,2_75,9.0,56.0,78.0
image_2/2_129.jpg,2,2_129,5.0,56.0,82.0
image_2/2_117.jpg,2,2_117,2.0,57.0,98.0
image_2/2_338.jpg,2,2_338,4.0,60.0,92.0
image_2/2_11.jpg,2,2_11,6.0,62.0,96.0
image_2/2_457.jpg,2,2_457,5.0,51.0,84.0
image_2/2_225.jpg,2,2_225,2.0,67.0,90.0
image_2/2_123.jpg,2,2_123,6.0,64.0,95.0
image_2/2_83.jpg,2,2_83,9.0,60.0,81.0
image_2/2_219.jpg,2,2_219,7.0,57.0,84.0
image_2/2_97.jpg,2,2_97,8.0,60.0,90.0
image_2/2_20.jpg,2,2_20,4.0,54.0,85.0
image_2/2_24.jpg,2,2_24,1.0,60.0,90.0
image_2/2_196.jpg,2,2_196,8.0,56.0,89.0
image_2/2_106.jpg,2,2_106,3.0,57.0,89.0
image_2/2_384.jpg,2,2_384,6.0,53.0,90.0
image_2/2_433.jpg,2,2_433,8.0,68.0,87.0
image_2/2_223.jpg,2,2_223,8.0,65.0,92.0
image_2/2_101.jpg,2,2_101,1.0,60.0,92.0
image_2/2_417.jpg,2,2_417,6.0,62.0,87.0
image_2/2_383.jpg,2,2_383,8.0,50.0,90.0
image_2/2_6.jpg,2,2_6,8.0,60.0,84.0
image_2/2_397.jpg,2,2_397,1.0,68.0,98.0
image_2/2_166.jpg,2,2_166,1.0,53.0,81.0
image_2/2_391.jpg,2,2_391,4.0,96.0,132.0
image_2/2_157.jpg,2,2_157,1.0,96.0,129.0
image_2/2_325.jpg,2,2_325,2.0,64.0,89.0
image_2/2_156.jpg,2,2_156,0.0,51.0,84.0
image_2/2_445.jpg,2,2_445,5.0,57.0,82.0
image_2/2_301.jpg,2,2_301,2.0,67.0,90.0
image_2/2_213.jpg,2,2_213,2.0,62.0,87.0
image_2/2_206.jpg,2,2_206,1.0,60.0,92.0
image_2/2_491.jpg,2,2_491,3.0,48.0,84.0
image_2/2_318.jpg,2,2_318,2.0,53.0,84.0
image_2/2_455.jpg,2,2_455,2.0,60.0,89.0
image_2/2_21.jpg,2,2_21,5.0,59.0,85.0
image_2/2_211.jpg,2,2_211,8.0,62.0,96.0
image_2/2_231.jpg,2,2_231,8.0,93.0,125.0
image_2/2_227.jpg,2,2_227,8.0,62.0,89.0
image_2/2_176.jpg,2,2_176,3.0,54.0,84.0
image_2/2_245.jpg,2,2_245,1.0,60.0,89.0
image_2/2_307.jpg,2,2_307,1.0,65.0,90.0
image_2/2_330.jpg,2,2_330,3.0,65.0,95.0
image_2/2_175.jpg,2,2_175,2.0,59.0,85.0
image_2/2_365.jpg,2,2_365,4.0,65.0,85.0
image_2/2_139.jpg,2,2_139,2.0,53.0,81.0
image_2/2_448.jpg,2,2_448,2.0,93.0,126.0
image_2/2_93.jpg,2,2_93,4.0,54.0,78.0
image_2/2_73.jpg,2,2_73,3.0,59.0,87.0
image_2/2_284.jpg,2,2_284,6.0,53.0,87.0
image_2/2_373.jpg,2,2_373,7.0,56.0,90.0
image_2/2_220.jpg,2,2_220,0.0,56.0,89.0
image_2/2_160.jpg,2,2_160,2.0,53.0,84.0
image_2/2_389.jpg,2,2_389,1.0,57.0,85.0
image_2/2_283.jpg,2,2_283,9.0,53.0,85.0
image_2/2_63.jpg,2,2_63,5.0,92.0,125.0
image_2/2_10.jpg,2,2_10,6.0,57.0,89.0
image_2/2_72.jpg,2,2_72,5.0,54.0,79.0
image_2/2_178.jpg,2,2_178,7.0,54.0,89.0
image_2/2_430.jpg,2,2_430,3.0,54.0,85.0
image_2/2_360.jpg,2,2_360,9.0,53.0,84.0
image_2/2_142.jpg,2,2_142,4.0,67.0,92.0
image_2/2_329.jpg,2,2_329,9.0,64.0,89.0
image_2/2_436.jpg,2,2_436,6.0,60.0,85.0
image_2/2_351.jpg,2,2_351,3.0,98.0,135.0
image_2/2_146.jpg,2,2_146,5.0,59.0,89.0
image_2/2_108.jpg,2,2_108,4.0,65.0,95.0
image_2/2_17.jpg,2,2_17,9.0,65.0,92.0
image_2/2_180.jpg,2,2_180,2.0,65.0,92.0
image_2/2_316.jpg,2,2_316,2.0,65.0,93.0
image_2/2_424.jpg,2,2_424,4.0,70.0,90.0
image_2/2_261.jpg,2,2_261,9.0,53.0,81.0
image_2/2_315.jpg,2,2_315,5.0,65.0,93.0
image_2/2_393.jpg,2,2_393,0.0,56.0,79.0
image_2/2_300.jpg,2,2_300,8.0,70.0,96.0
image_2/2_419.jpg,2,2_419,9.0,57.0,75.0
image_2/2_311.jpg,2,2_311,0.0,51.0,82.0
image_2/2_267.jpg,2,2_267,4.0,62.0,104.0
image_2/2_148.jpg,2,2_148,5.0,64.0,89.0
image_2/2_387.jpg,2,2_387,2.0,92.0,126.0
image_2/2_292.jpg,2,2_292,8.0,60.0,92.0
image_2/2_410.jpg,2,2_410,9.0,67.0,92.0
image_2/2_203.jpg,2,2_203,4.0,96.0,128.0
image_2/2_420.jpg,2,2_420,2.0,59.0,85.0
image_2/2_401.jpg,2,2_401,2.0,57.0,89.0
image_2/2_331.jpg,2,2_331,3.0,67.0,90.0
image_2/2_428.jpg,2,2_428,0.0,98.0,128.0
image_2/2_110.jpg,2,2_110,0.0,51.0,81.0
image_2/2_255.jpg,2,2_255,5.0,67.0,92.0
image_2/2_105.jpg,2,2_105,5.0,53.0,85.0
image_2/2_281.jpg,2,2_281,8.0,48.0,81.0
image_2/2_265.jpg,2,2_265,4.0,62.0,93.0
image_2/2_200.jpg,2,2_200,3.0,57.0,87.0
image_2/2_235.jpg,2,2_235,0.0,57.0,92.0
image_2/2_323.jpg,2,2_323,4.0,68.0,95.0
image_2/2_362.jpg,2,2_362,2.0,60.0,84.0
image_2/2_404.jpg,2,2_404,7.0,65.0,98.0
image_2/2_452.jpg,2,2_452,4.0,56.0,87.0
image_2/2_289.jpg,2,2_289,2.0,64.0,89.0
image_2/2_334.jpg,2,2_334,7.0,62.0,93.0
image_2/2_39.jpg,2,2_39,4.0,71.0,92.0
image_2/2_476.jpg,2,2_476,1.0,60.0,89.0
image_2/2_421.jpg,2,2_421,1.0,57.0,85.0
image_2/2_81.jpg,2,2_81,4.0,67.0,93.0
image_2/2_43.jpg,2,2_43,4.0,57.0,84.0
image_2/2_252.jpg,2,2_252,6.0,56.0,89.0
image_2/2_357.jpg,2,2_357,7.0,57.0,85.0
image_2/2_257.jpg,2,2_257,6.0,57.0,87.0
image_2/2_480.jpg,2,2_480,1.0,59.0,85.0
image_2/2_447.jpg,2,2_447,6.0,54.0,79.0
image_2/2_288.jpg,2,2_288,0.0,62.0,82.0
image_2/2_169.jpg,2,2_169,9.0,57.0,79.0
image_2/2_66.jpg,2,2_66,0.0,68.0,95.0
image_2/2_136.jpg,2,2_136,3.0,95.0,125.0
image_2/2_273.jpg,2,2_273,4.0,57.0,84.0
image_2/2_347.jpg,2,2_347,7.0,54.0,82.0
image_2/2_302.jpg,2,2_302,0.0,62.0,90.0
image_2/2_386.jpg,2,2_386,5.0,59.0,84.0
image_2/2_45.jpg,2,2_45,4.0,59.0,87.0
image_2/2_165.jpg,2,2_165,4.0,103.0,125.0
image_2/2_57.jpg,2,2_57,9.0,57.0,81.0
image_2/2_440.jpg,2,2_440,3.0,68.0,87.0
image_2/2_394.jpg,2,2_394,4.0,57.0,85.0
image_2/2_304.jpg,2,2_304,9.0,95.0,129.0
image_2/2_239.jpg,2,2_239,8.0,56.0,82.0
image_2/2_26.jpg,2,2_26,6.0,59.0,90.0
image_2/2_151.jpg,2,2_151,9.0,50.0,81.0
image_2/2_297.jpg,2,2_297,2.0,65.0,92.0
image_2/2_87.jpg,2,2_87,4.0,65.0,92.0
image_2/2_271.jpg,2,2_271,2.0,60.0,90.0
image_2/2_210.jpg,2,2_210,3.0,51.0,79.0
image_2/2_473.jpg,2,2_473,6.0,100.0,131.0
image_2/2_126.jpg,2,2_126,5.0,64.0,89.0
image_2/2_236.jpg,2,2_236,2.0,60.0,100.0
image_2/2_104.jpg,2,2_104,8.0,59.0,85.0
image_2/2_247.jpg,2,2_247,3.0,100.0,123.0
image_2/2_150.jpg,2,2_150,3.0,56.0,85.0
image_2/2_354.jpg,2,2_354,0.0,59.0,78.0
image_2/2_418.jpg,2,2_418,4.0,59.0,82.0
image_2/2_269.jpg,2,2_269,2.0,98.0,132.0
image_2/2_253.jpg,2,2_253,8.0,57.0,87.0
image_2/2_114.jpg,2,2_114,6.0,95.0,131.0
image_2/2_350.jpg,2,2_350,7.0,64.0,84.0
image_2/2_144.jpg,2,2_144,7.0,60.0,85.0
image_2/2_388.jpg,2,2_388,4.0,64.0,93.0
image_2/2_327.jpg,2,2_327,2.0,56.0,81.0
image_2/2_109.jpg,2,2_109,3.0,67.0,95.0
image_2/2_442.jpg,2,2_442,0.0,68.0,89.0
image_2/2_35.jpg,2,2_35,3.0,56.0,81.0
image_2/2_214.jpg,2,2_214,8.0,53.0,84.0
image_2/2_50.jpg,2,2_50,7.0,62.0,85.0
image_2/2_121.jpg,2,2_121,1.0,92.0,126.0
image_2/2_167.jpg,2,2_167,7.0,59.0,85.0
image_2/2_429.jpg,2,2_429,5.0,62.0,95.0
image_2/2_85.jpg,2,2_85,3.0,68.0,93.0
image_2/2_5.jpg,2,2_5,3.0,96.0,131.0
image_2/2_382.jpg,2,2_382,3.0,57.0,85.0
image_2/2_154.jpg,2,2_154,5.0,59.0,90.0
image_2/2_392.jpg,2,2_392,0.0,64.0,87.0
image_2/2_127.jpg,2,2_127,0.0,60.0,89.0
image_2/2_472.jpg,2,2_472,0.0,65.0,100.0
image_2/2_25.jpg,2,2_25,8.0,62.0,87.0
image_2/2_370.jpg,2,2_370,5.0,57.0,81.0
image_2/2_407.jpg,2,2_407,0.0,59.0,81.0
image_2/2_1.jpg,2,2_1,4.0,57.0,84.0
image_2/2_89.jpg,2,2_89,0.0,56.0,87.0
image_2/2_95.jpg,2,2_95,8.0,98.0,126.0
image_2/2_353.jpg,2,2_353,1.0,56.0,78.0
image_2/2_76.jpg,2,2_76,7.0,62.0,78.0
image_2/2_469.jpg,2,2_469,9.0,67.0,87.0
image_2/2_425.jpg,2,2_425,6.0,59.0,89.0
image_2/2_161.jpg,2,2_161,6.0,64.0,92.0
image_2/2_209.jpg,2,2_209,4.0,65.0,81.0
image_2/2_188.jpg,2,2_188,6.0,53.0,90.0
image_2/2_460.jpg,2,2_460,4.0,56.0,85.0
image_2/2_264.jpg,2,2_264,7.0,54.0,85.0
image_2/2_18.jpg,2,2_18,1.0,60.0,84.0
image_2/2_251.jpg,2,2_251,7.0,87.0,128.0
image_2/2_437.jpg,2,2_437,9.0,59.0,90.0
image_2/2_82.jpg,2,2_82,7.0,68.0,95.0
image_2/2_78.jpg,2,2_78,6.0,62.0,85.0
image_2/2_454.jpg,2,2_454,9.0,51.0,82.0
image_2/2_438.jpg,2,2_438,8.0,65.0,85.0
image_2/2_12.jpg,2,2_12,1.0,59.0,90.0
image_2/2_390.jpg,2,2_390,0.0,60.0,92.0
image_2/2_409.jpg,2,2_409,8.0,98.0,129.0
image_2/2_183.jpg,2,2_183,5.0,67.0,93.0
image_2/2_249.jpg,2,2_249,3.0,53.0,79.0
image_2/2_226.jpg,2,2_226,5.0,54.0,85.0
image_2/2_238.jpg,2,2_238,8.0,62.0,93.0
image_2/2_60.jpg,2,2_60,0.0,56.0,85.0
image_2/2_118.jpg,2,2_118,5.0,56.0,85.0
image_2/2_352.jpg,2,2_352,2.0,67.0,82.0
image_2/2_456.jpg,2,2_456,9.0,95.0,131.0
image_2/2_79.jpg,2,2_79,8.0,98.0,126.0
image_2/2_309.jpg,2,2_309,6.0,54.0,81.0
image_2/2_478.jpg,2,2_478,1.0,56.0,85.0
image_2/2_262.jpg,2,2_262,9.0,53.0,85.0
image_2/2_143.jpg,2,2_143,2.0,62.0,92.0
image_2/2_364.jpg,2,2_364,3.0,67.0,93.0
image_2/2_451.jpg,2,2_451,8.0,53.0,82.0
image_2/2_276.jpg,2,2_276,8.0,54.0,84.0
image_2/2_40.jpg,2,2_40,5.0,56.0,79.0
image_2/2_372.jpg,2,2_372,0.0,59.0,87.0
image_2/2_241.jpg,2,2_241,7.0,65.0,89.0
image_2/2_414.jpg,2,2_414,7.0,57.0,79.0
image_2/2_22.jpg,2,2_22,0.0,60.0,85.0
image_2/2_49.jpg,2,2_49,1.0,59.0,87.0
image_2/2_173.jpg,2,2_173,1.0,64.0,87.0
image_2/2_65.jpg,2,2_65,6.0,54.0,89.0
image_2/2_270.jpg,2,2_270,9.0,54.0,87.0
image_2/2_0.jpg,2,2_0,8.0,67.0,92.0
image_2/2_320.jpg,2,2_320,1.0,57.0,90.0
image_2/2_207.jpg,2,2_207,5.0,70.0,96.0
image_2/2_485.jpg,2,2_485,8.0,53.0,85.0
image_2/2_182.jpg,2,2_182,8.0,67.0,93.0
image_2/2_64.jpg,2,2_64,0.0,103.0,125.0
image_2/2_47.jpg,2,2_47,0.0,54.0,87.0
image_2/2_128.jpg,2,2_128,9.0,57.0,89.0
image_2/2_34.jpg,2,2_34,1.0,62.0,87.0
image_2/2_475.jpg,2,2_475,3.0,62.0,85.0
image_2/2_461.jpg,2,2_461,5.0,51.0,85.0
image_2/2_69.jpg,2,2_69,5.0,64.0,85.0
image_2/2_233.jpg,2,2_233,9.0,96.0,131.0
image_2/2_189.jpg,2,2_189,3.0,54.0,81.0
image_2/2_346.jpg,2,2_346,4.0,53.0,76.0
image_2/2_446.jpg,2,2_446,9.0,59.0,85.0
image_2/2_7.jpg,2,2_7,1.0,53.0,78.0
image_2/2_399.jpg,2,2_399,6.0,98.0,125.0
image_2/2_337.jpg,2,2_337,6.0,53.0,85.0
image_2/2_134.jpg,2,2_134,9.0,59.0,89.0
image_2/2_275.jpg,2,2_275,6.0,57.0,85.0
image_2/2_52.jpg,2,2_52,3.0,54.0,84.0
image_2/2_103.jpg,2,2_103,9.0,51.0,79.0
image_2/2_492.jpg,2,2_492,9.0,57.0,76.0
image_2/2_336.jpg,2,2_336,1.0,68.0,96.0
image_2/2_432.jpg,2,2_432,2.0,56.0,81.0
image_2/2_406.jpg,2,2_406,6.0,56.0,81.0
image_2/2_138.jpg,2,2_138,0.0,64.0,89.0
image_2/2_230.jpg,2,2_230,9.0,60.0,89.0
image_2/2_208.jpg,2,2_208,3.0,62.0,87.0
image_2/2_91.jpg,2,2_91,2.0,65.0,81.0
image_2/2_4.jpg,2,2_4,0.0,53.0,84.0
image_2/2_177.jpg,2,2_177,5.0,68.0,90.0
image_2/2_32.jpg,2,2_32,4.0,57.0,85.0
image_2/2_124.jpg,2,2_124,5.0,60.0,92.0
image_2/2_280.jpg,2,2_280,2.0,53.0,82.0
image_2/2_481.jpg,2,2_481,6.0,54.0,84.0
